instance,strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound,concorde_optimum
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,42,polyak,42,10198.635051112145,10340.698047989092,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,43,polyak,43,10211.036796124687,10340.698047989092,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,44,polyak,44,10198.903161507695,10340.698047989092,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,45,polyak,45,10207.391266235329,10340.698047989092,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,46,polyak,46,10295.526738065437,10340.698047989092,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,47,polyak,47,10373.373925336546,10373.373925336546,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,48,polyak,48,10346.473275885603,10373.373925336546,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,49,polyak,49,10409.688395992331,10409.688395992331,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,50,polyak,50,10341.305561344428,10409.688395992331,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,51,polyak,51,10299.722636258482,10409.688395992331,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,52,polyak,52,10301.754007319874,10409.688395992331,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,53,polyak,53,10321.188158121742,10409.688395992331,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,54,polyak,54,10291.366706243127,10409.688395992331,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,55,polyak,55,10280.027143309562,10409.688395992331,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,56,polyak,56,10423.220157079631,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,57,polyak,57,10370.158730973866,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,58,polyak,58,10374.397989859452,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,59,polyak,59,10339.877774683589,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,60,polyak,60,10392.7048944913,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,61,polyak,61,10313.989122756444,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,62,polyak,62,10307.717165500608,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,63,polyak,63,10355.191084839365,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,64,polyak,64,10300.813486936078,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,65,polyak,65,10292.097204848264,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,66,polyak,66,10332.005756266813,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,67,polyak,67,10373.239068642992,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,68,polyak,68,10381.383771953997,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,69,polyak,69,10373.620859785169,10423.220157079631,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,70,polyak,70,10474.083971896187,10474.083971896187,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,71,polyak,71,10484.478195391352,10484.478195391352,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,72,polyak,72,10532.716218305193,10532.716218305193,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,73,polyak,73,10523.287447963394,10532.716218305193,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,74,polyak,74,10544.115597711612,10544.115597711612,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,75,polyak,75,10551.293404169375,10551.293404169375,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,76,polyak,76,10557.381483834166,10557.381483834166,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,77,polyak,77,10546.216609326022,10557.381483834166,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,78,polyak,78,10510.843096995954,10557.381483834166,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,79,polyak,79,10554.085795516101,10557.381483834166,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,80,polyak,80,10555.162017585762,10557.381483834166,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,81,polyak,81,10555.687580439879,10557.381483834166,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,82,polyak,82,10563.824560598707,10563.824560598707,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,83,polyak,83,10556.021093149586,10563.824560598707,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,84,polyak,84,10538.871185326132,10563.824560598707,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,85,polyak,85,10573.627039536417,10573.627039536417,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,86,polyak,86,10541.187294550367,10573.627039536417,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,87,polyak,87,10539.358182218202,10573.627039536417,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,88,polyak,88,10556.611139333558,10573.627039536417,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,89,polyak,89,10543.130147469068,10573.627039536417,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,90,polyak,90,10572.595802283831,10573.627039536417,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,91,polyak,91,10553.394144080092,10573.627039536417,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,92,polyak,92,10577.842631689386,10577.842631689386,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,93,polyak,93,10570.458618777089,10577.842631689386,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,94,polyak,94,10563.279323213186,10577.842631689386,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,95,polyak,95,10546.148824635753,10577.842631689386,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,96,polyak,96,10567.752089272652,10577.842631689386,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,97,polyak,97,10565.750234165986,10577.842631689386,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,98,polyak,98,10571.557322453305,10577.842631689386,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,99,polyak,99,10561.147194376195,10577.842631689386,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,polyak,100,polyak,100,10574.094855900656,10577.842631689386,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,1,helsgaun,1,9029,9029,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,2,helsgaun,2,9062,9062,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,3,helsgaun,3,9126.3999999999996,9126.3999999999996,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,4,helsgaun,4,9249.4000000000015,9249.4000000000015,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,5,helsgaun,5,9447.7999999999993,9447.7999999999993,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,6,helsgaun,6,9709.1999999999989,9709.1999999999989,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,7,helsgaun,7,9784,9784,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,8,helsgaun,8,9510.4000000000015,9784,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,9,helsgaun,9,9485.8000000000029,9784,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,10,helsgaun,10,9597.1999999999989,9784,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,11,helsgaun,11,9489.6000000000004,9784,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,12,helsgaun,12,9684.9999999999982,9784,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,13,helsgaun,13,9641.6000000000022,9784,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,14,helsgaun,14,9633,9784,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,15,helsgaun,15,9458.8000000000029,9784,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,16,helsgaun,16,9736.7999999999993,9784,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,17,helsgaun,17,9544.4000000000015,9784,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,18,helsgaun,18,9937.399999999996,9937.399999999996,10628
/Users/a/Ayanami/code/TSP/data/classic/tsplib/att48.tsp,helsgaun,19,helsgaun,19,9595.6000000000022,9937.399999999996,10628
