instance,strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound,concorde_optimum
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,1,polyak,1,2542,2542,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,2,polyak,2,2540.3333333333335,2542,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,3,polyak,3,2511.8333333333339,2542,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,4,polyak,4,2927.2142857142867,2927.2142857142867,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,5,polyak,5,3100.4234693877556,3100.4234693877556,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,6,polyak,6,3165.6649659863947,3165.6649659863947,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,7,polyak,7,3173.6621315192747,3173.6621315192747,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,8,polyak,8,3260.6282312925177,3260.6282312925177,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,9,polyak,9,3262.6683106575974,3262.6683106575974,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,10,polyak,10,3293.5564625850343,3293.5564625850343,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,11,polyak,11,3298.4615873015878,3298.4615873015878,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,12,polyak,12,3299.0453401360546,3299.0453401360546,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,13,polyak,13,3301.4615873015873,3301.4615873015873,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,14,polyak,14,3303.87783446712,3303.87783446712,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,15,polyak,15,3304.4615873015869,3304.4615873015869,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,16,polyak,16,3305.0453401360537,3305.0453401360537,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,17,polyak,17,3307.4615873015864,3307.4615873015864,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,18,polyak,18,3309.8778344671191,3309.8778344671191,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,19,polyak,19,3310.461587301586,3310.461587301586,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,20,polyak,20,3310.6005895691601,3310.6005895691601,3323
/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,polyak,21,polyak,21,3312.294943310656,3312.294943310656,3323
